scan_date,symbol,conviction_level,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,medium_term_gain_pct,gain_3m_pct,gain_6m_pct,gain_2w_pct,gain_4w_pct,current_atr_pct,recent_atr_2w_pct,recent_atr_4w_pct,atr_contraction_2w,atr_contraction_4w,best_atr_contraction,recent_range_pct,total_conviction_score,performance_points,atr_points,momentum_points,volume_points,volume,avg_volume_20d,fundamental_score,fundamental_grade,market_cap,pe_ratio,roe,conviction_reason
2025-09-03,GS,4,BUY,30,730.8499755859375,672.3819775390625,1023.1899658203124,35.39887571715039,35.39887571715039,20.123407361766365,1.8551045209756811,1.9215138753493344,1.882752722903178,1.9646363569353964,1.9747536238176895,0.972455926552209,0.9774637724599085,0.9526051587323809,6.77202873460343,75,15,25,20,15,2296400,1615060.0,80,A,221243637760,16.101564,12.739,"CONSOLIDATION HIGH: 75, 3-6M: 35.4%, ATR contraction: 0.95, recent: 1.9%"
2025-09-03,DIS,4,BUY,30,118.2699966430664,108.8083969116211,165.57799530029297,31.956833400665708,31.956833400665708,6.209732136684765,1.7201342201287995,-0.04226086197327561,1.6077007962027108,1.916438088473941,1.9737527772544154,0.9484069664525335,0.9767708621851351,0.8786982864365546,7.3874823347096275,75,15,25,20,15,6014200,8282965.0,55,B,212641169408,18.56672,11.459999999999999,"CONSOLIDATION HIGH: 75, 3-6M: 32.0%, ATR contraction: 0.88, recent: 0.9%"
2025-09-03,RTX,4,BUY,30,158.00999450683594,145.36919494628907,221.2139923095703,30.782116191672614,30.782116191672614,25.29647879552872,2.830919394152809,1.5197956063923046,1.4355555000973443,1.3883596069030169,1.5189588559200613,0.7261422857892514,0.7944485349282189,0.7261422857892514,6.098647136117785,75,15,30,15,15,3259300,3767265.0,65,B,211502710784,34.72747,10.318,"CONSOLIDATION HIGH: 75, 3-6M: 30.8%, ATR contraction: 0.73, recent: 2.2%"
2025-09-03,AVGO,4,BUY,30,298.239990234375,274.380791015625,417.535986328125,58.884922932652174,58.884922932652174,40.81268891207897,1.1291534810331294,1.812718974280969,3.3714449318260247,3.240199592755911,3.1912469286248126,1.2118220829712842,1.1935139764129827,1.1235013024367162,12.587367084452294,71,20,16,20,15,19659600,17754665.0,80,A,1402762821632,108.84671,18.977,"CONSOLIDATION HIGH: 71, 3-6M: 58.9%, ATR contraction: 1.12, recent: 1.5%"
2025-09-03,EL,4,BUY,30,90.79000091552734,83.52680084228516,127.10600128173827,56.188635806268515,56.188635806268515,25.608800195907055,1.4106357869992925,0.23948759711835965,3.7054190241682528,3.6341280435607115,3.397952128379702,1.2352884041326855,1.155009072787862,1.1242088042025027,13.08931836022531,71,20,16,20,15,2807400,4096835.0,10,F,32674322432,0.0,-24.687,"CONSOLIDATION HIGH: 71, 3-6M: 56.2%, ATR contraction: 1.12, recent: 0.8%"
2025-09-03,MS,4,BUY,30,148.85000610351562,136.9420056152344,208.39000854492187,30.697859155091866,30.697859155091866,15.289374138656653,3.317830593663995,5.973230092989956,1.771677210819709,1.8297415174858147,1.7923335914726808,0.9248757212070533,0.9059672129726243,0.8802513208290416,8.134277340222717,70,15,25,15,15,5328800,4415620.0,80,A,237615218688,16.857306,14.127999999999998,"CONSOLIDATION HIGH: 70, 3-6M: 30.7%, ATR contraction: 0.88, recent: 4.6%"
2025-09-03,STT,4,BUY,30,113.26000213623047,104.19920196533204,158.56400299072266,30.26754345822895,30.26754345822895,18.208090046107262,1.8983361056097658,2.9075092209893016,1.7185494258106542,1.7633894153772784,1.7710835011242925,0.9165379291045371,0.9205370012070608,0.9165379291045371,6.947895742684174,70,15,25,15,15,1800400,1554995.0,50,B,32131297280,12.725843,10.9469995,"CONSOLIDATION HIGH: 70, 3-6M: 30.3%, ATR contraction: 0.92, recent: 2.4%"
2025-09-03,STO.AX,4,BUY,30,7.829999923706055,7.20359992980957,10.961999893188477,32.502268056477135,32.502268056477135,21.764317931619416,3.4206072835990753,1.3153466154435245,1.7926506374086468,1.7832172843602434,1.536524078970936,0.9157355330776481,0.789051176703849,0.7148104362822706,7.754013704157314,70,15,30,15,10,8800669,15202521.2,40,C,25430040576,16.3125,6.6589996,"CONSOLIDATION HIGH: 70, 3-6M: 32.5%, ATR contraction: 0.71, recent: 2.4%"
2025-09-03,CDNS,4,BUY,30,342.80999755859375,315.38519775390625,479.9339965820312,34.99645359643297,21.65874052228185,34.99645359643297,-1.1733185156041825,-4.907074186243065,2.072992545336218,2.2478921725712353,2.70635094934039,0.8955021077933655,1.078140228047835,0.8955021077933655,8.692073480851437,68,15,23,15,15,1201900,1363000.0,75,A,93412294656,92.65135,21.839,"CONSOLIDATION HIGH: 68, 3-6M: 35.0%, ATR contraction: 0.90, recent: 3.0%"
2025-09-03,LVS,4,BUY,30,57.0099983215332,52.449198455810546,79.81399765014648,57.49676861831758,57.49676861831758,31.853577243038522,6.361940194939586,9.21455457527256,1.831759237354176,1.831064526107596,1.9272458531533487,0.8337730676947033,0.8775691212812782,0.8337730676947033,12.565444212881571,68,20,23,10,15,5159500,3844050.0,80,A,39134740480,28.792929,54.144999999999996,"CONSOLIDATION HIGH: 68, 3-6M: 57.5%, ATR contraction: 0.83, recent: 7.8%"
